ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),City_Code
0x4421,MYSRES17DEL01,27.0,5.0,12.326356,76.619103,12.366356,76.659103,05-03-2022,0.625,15:05,Fog,High,0,Drinks,motorcycle,0.0,No,Metropolitian,24,MYS
0xa04,COIMBRES13DEL01,28.0,4.7,11.003669,76.976494,11.073669,77.046494,14-03-2022,21:15,21:30,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,COI
0x58c2,CHENRES08DEL02,20.0,4.7,13.022394,80.242439,13.072394,80.292439,17-03-2022,23:35,23:40,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,CHE
0x50c4,MYSRES15DEL01,28.0,4.7,12.352058,76.60665,12.462058,76.71665,25-03-2022,18:20,18:30,Sandstorms,Medium,1,Buffet,motorcycle,,No,Metropolitian,25,MYS
0xa243,HYDRES010DEL01,25.0,4.7,17.428294,78.404423,17.498294,78.474423,31-03-2022,18:50,18:55,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,37,HYD
0xb712,CHENRES05DEL02,28.0,4.8,13.058616,80.264151,13.188616,80.394151,16-03-2022,19:50,0.833333333,Sandstorms,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,CHE
0x8299,MYSRES15DEL02,39.0,4.8,12.352058,76.60665,12.402058,76.65665,05-03-2022,21:50,0.916666667,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,MYS
0xbb9,BANGRES08DEL03,30.0,4.6337736972250205,12.906229,77.596791,12.966229,77.656791,01-03-2022,,22:45,,Unknown,3,Drinks,scooter,0.0,No,Metropolitian,24,BAN
0xb012,COIMBRES20DEL03,24.0,4.6,10.994136,76.963303,11.084136,77.053303,27-03-2022,23:20,23:25,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,COI
0x43ba,HYDRES04DEL03,21.0,4.6,17.411028,78.329645,17.441028,78.359645,30-03-2022,18:55,0.791666667,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,HYD
0x70f5,BANGRES17DEL02,33.0,4.7,12.972532,77.608179,12.992532,77.628179,05-04-2022,08:30,08:35,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,BAN
0x6ef,HYDRES14DEL02,30.0,4.6337736972250205,17.426228,78.407495,17.556228,78.537495,12-03-2022,,17:50,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,24,HYD
0x4f9a,BANGRES20DEL01,31.0,4.4,12.972161,77.596014,13.042161,77.666014,12-03-2022,20:25,20:30,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44,BAN
0x9415,HYDRES07DEL01,32.0,4.7,17.424114,78.347554,17.534114,78.457554,31-03-2022,22:50,23:05,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,41,HYD
0x953,MYSRES07DEL01,30.0,4.6337736972250205,12.325461,76.632278,12.335461,76.642278,09-03-2022,,12:10,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,23,MYS
0xb38b,COIMBRES12DEL03,23.0,4.6,11.000762,76.981876,11.030762,77.011876,21-03-2022,18:30,18:45,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,COI
0x3b2e,CHENRES02DEL02,32.0,4.1,13.086438,80.220672,13.136439,80.270672,24-03-2022,20:40,20:45,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,CHE
0x7943,BANGRES12DEL02,25.0,4.8,12.939496,77.625999,13.069496,77.755999,29-03-2022,17:45,0.75,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,30,BAN
0x205d,COIMBRES09DEL03,26.0,4.7,11.008638,76.984311,11.098638,77.074311,06-04-2022,22:20,22:35,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,COI
0x473,MYSRES07DEL03,30.0,4.6337736972250205,-12.325461,-76.632278,12.385461,76.692278,03-03-2022,,22:45,,Unknown,3,Buffet,scooter,,No,Metropolitian,16,MYS
0x28e9,HYDRES03DEL02,31.0,4.0,17.422819,78.449578,17.502819,78.529578,06-04-2022,21:25,21:40,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,42,HYD
0x9646,COIMBRES17DEL02,37.0,4.8,11.026117,76.944652,11.106117,77.024652,02-03-2022,22:25,22:30,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,16,COI
0x33dd,HYDRES16DEL03,23.0,4.1,17.440827,78.393391,17.500827,78.453391,30-03-2022,20:55,0.875,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,32,HYD
0x1a1e,MYSRES19DEL03,20.0,4.8,12.334022,76.618203,12.364022,76.648203,09-03-2022,20:20,20:30,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,MYS
0x326e,MYSRES17DEL01,21.0,4.7,12.326356,76.619103,12.436356,76.729103,04-03-2022,18:50,19:05,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,35,MYS
0x8028,COIMBRES15DEL01,38.0,4.8,11.006686,76.951736,11.076686,77.021736,02-03-2022,20:25,20:30,Cloudy,Jam,1,Snack,motorcycle,3.0,No,Metropolitian,49,COI
0x5d47,BANGRES09DEL01,34.0,4.3,12.934179,77.615797,13.044179,77.725797,29-03-2022,18:15,18:25,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,BAN
0x6b51,BANGRES16DEL01,31.0,4.8,13.029198,77.570997,13.039198,77.580997,21-03-2022,09:45,0.416666667,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,BAN
0xa5dc,MYSRES19DEL02,22.0,4.6,12.334022,76.618203,12.414022,76.698203,04-04-2022,19:25,19:40,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,11,MYS
0x268b,MYSRES11DEL02,34.0,3.9,12.323225,76.630028,12.403225,76.710028,10-03-2022,22:20,22:30,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,MYS
0x21c3,HYDRES02DEL03,34.0,3.9,17.41233,78.449654,17.50233,78.539654,29-03-2022,23:10,23:15,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,37,HYD
0x7022,CHENRES02DEL02,28.0,4.9,13.086438,80.220672,13.166438,80.300672,02-03-2022,18:40,18:50,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,15,CHE
0x3b1e,BANGRES02DEL02,21.0,4.7,12.970221,77.645396,13.100221,77.775396,23-03-2022,19:35,19:45,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,29,BAN
0x9797,BANGRES010DEL01,38.0,4.3,12.933298,77.614293,13.043298,77.724293,02-03-2022,19:25,19:40,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,31,BAN
0xa2f8,MYSRES14DEL03,31.0,4.0,0.0,0.0,0.06,0.06,21-03-2022,17:50,18:05,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,MYS
0x9571,HYDRES13DEL01,27.0,4.6,17.431477,78.40035,17.501477,78.47035,02-04-2022,19:30,19:35,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,13,HYD
0x8322,MYSRES13DEL01,35.0,4.1,12.310972,76.659264,12.420972,76.769264,02-03-2022,17:20,17:35,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,46,MYS
0x33be,BANGRES02DEL02,28.0,4.9,12.970221,77.645396,13.020221,77.695396,07-03-2022,17:20,17:25,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,24,BAN
0x9e4e,COIMBRES19DEL03,26.0,4.6,11.022298,76.998349,11.052298,77.028349,01-04-2022,19:30,19:45,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,COI
0xbe1,CHENRES06DEL03,30.0,4.6337736972250205,13.054347,80.257221,13.084347,80.287221,05-04-2022,20:25,20:30,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,24,CHE
0x9107,CHENRES09DEL02,33.0,4.2,13.044694,80.26147,13.064694,80.28147,30-03-2022,11:45,11:55,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,39,CHE
0x7317,COIMBRES02DEL02,39.0,4.9,11.022477,76.995667,11.102477,77.075667,04-04-2022,17:25,17:30,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,COI
0x8464,MYSRES05DEL03,34.0,4.5,12.323978,76.627961,12.353978,76.657961,03-04-2022,20:40,20:45,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,28,MYS
0x9af2,HYDRES02DEL03,37.0,4.2,17.41233,78.449654,17.44233,78.479654,19-03-2022,22:15,22:30,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,30,HYD
0x895b,BANGRES06DEL02,24.0,4.2,12.979096,77.640625,13.109096,77.770625,20-03-2022,18:30,18:45,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35,BAN
0x65b1,MYSRES13DEL01,23.0,4.7,12.310972,76.659264,12.380972,76.729264,08-03-2022,20:50,0.875,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,MYS
0x80aa,MYSRES20DEL01,28.0,4.7,12.337978,76.616792,12.447978,76.726792,04-04-2022,23:35,23:45,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,25,MYS
0x8b86,COIMBRES20DEL03,35.0,4.8,10.994136,76.963303,11.084136,77.053303,04-04-2022,20:25,20:40,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,43,COI
0x9790,COIMBRES13DEL01,24.0,4.8,11.003669,76.976494,11.113669,77.086494,12-03-2022,21:15,21:25,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,16,COI
0x163c,MYSRES17DEL01,38.0,4.8,12.326356,76.619103,12.366356,76.659103,21-03-2022,0.708333333,17:05,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,17,MYS
0x5761,CHENRES05DEL03,20.0,4.8,13.058616,80.264151,13.148616,80.354151,08-03-2022,22:40,22:45,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,28,CHE
0xb4e4,COIMBRES03DEL02,30.0,4.2,11.025083,77.015393,11.105083,77.095393,02-03-2022,19:20,19:30,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,49,COI
0x7008,COIMBRES15DEL01,28.0,4.8,11.006686,76.951736,11.016686,76.961736,03-03-2022,09:35,09:50,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,18,COI
0x99b6,CHENRES09DEL01,30.0,4.9,13.044694,80.26147,13.114694,80.33147,06-04-2022,21:15,21:30,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,CHE
0x9869,CHENRES18DEL03,31.0,4.9,12.981615,80.231598,13.041615,80.291598,01-03-2022,23:40,23:55,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,CHE
0x4593,BANGRES17DEL03,31.0,4.8,12.972532,77.608179,13.062532,77.698179,16-03-2022,17:10,17:15,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,21,BAN
0x500f,HYDRES13DEL03,39.0,4.5,17.431477,78.40035,17.521477,78.49035,02-03-2022,1,24:05:00,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,37,HYD
0x7f7e,BANGRES01DEL02,28.0,4.9,12.933284,77.615428,12.983284,77.665428,09-03-2022,17:45,17:55,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,13,BAN
0x50e7,HYDRES010DEL03,38.0,4.9,17.428294,78.404423,17.488294,78.464423,01-03-2022,18:40,18:55,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31,HYD
0x411e,MYSRES20DEL02,35.0,4.8,12.337978,76.616792,12.467978,76.746792,29-03-2022,19:55,20:10,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,42,MYS
0x8cc7,HYDRES04DEL02,27.0,4.9,17.411028,78.329645,17.541028,78.459645,29-03-2022,20:55,0.875,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,HYD
0x2048,CHENRES18DEL01,27.0,4.6,12.981615,80.231598,13.021615,80.271598,05-04-2022,15:50,15:55,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,CHE
0x759d,BANGRES14DEL01,23.0,5.0,12.949934,77.699386,13.019934,77.769386,12-03-2022,21:55,22:05,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,27,BAN
0x836d,HYDRES06DEL01,31.0,4.4,17.455894,78.375467,17.525894,78.445467,25-03-2022,19:35,19:40,Stormy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,53,HYD
0xabbe,HYDRES20DEL02,21.0,4.2,17.483216,78.552111,17.503216,78.572111,15-03-2022,0.416666667,10:15,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,HYD
0x4248,COIMBRES07DEL03,30.0,4.6337736972250205,10.96185,76.971082,11.02185,77.031082,19-03-2022,,24:05:00,,Unknown,0,Meal,motorcycle,1.0,No,Metropolitian,17,COI
0x54b6,COIMBRES07DEL02,20.0,4.9,10.96185,76.971082,11.04185,77.051082,31-03-2022,22:15,22:20,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15,COI
0x5177,COIMBRES05DEL03,25.0,4.1,11.022169,76.999594,11.082169,77.059594,24-03-2022,22:10,22:20,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,COI
0x5997,CHENRES18DEL02,27.0,4.7,12.981615,80.231598,13.061615,80.311598,10-03-2022,22:50,0.958333333,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,CHE
0x4e36,MYSRES02DEL01,31.0,4.8,12.304569,76.643622,12.344569,76.683622,26-03-2022,14:40,14:45,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,26,MYS
0x35ce,COIMBRES010DEL01,29.0,4.8,11.003008,76.97544,11.043008,77.01544,28-03-2022,15:20,15:35,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,COI
0xa1a8,HYDRES11DEL02,39.0,4.9,17.430448,78.418213,17.450448,78.438213,09-03-2022,10:50,10:55,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,HYD
0x8445,HYDRES12DEL03,30.0,4.9,17.429585,78.392621,17.489585,78.452621,11-03-2022,19:45,19:50,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,24,HYD
0x4c17,CHENRES02DEL02,37.0,4.8,13.086438,80.220672,13.106438,80.240672,03-04-2022,08:25,08:35,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,CHE
0x74f,CHENRES13DEL02,30.0,4.6337736972250205,13.027018,80.254791,13.107018,80.334791,18-03-2022,,22:35,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,17,CHE
0x11e4,CHENRES17DEL02,33.0,4.7,13.045479,80.23311,13.095479,80.28311,24-03-2022,18:45,18:50,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,22,CHE
0xbeb1,BANGRES11DEL02,25.0,4.8,12.934365,77.616155,12.984365,77.666155,01-04-2022,22:30,22:45,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,22,BAN
0x47c2,MYSRES03DEL01,31.0,4.1,12.299524,76.64262,12.339524,76.68262,21-03-2022,16:20,16:25,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,33,MYS
0x7e6e,COIMBRES07DEL02,31.0,4.8,10.96185,76.971082,11.01185,77.021082,01-04-2022,18:30,18:45,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,COI
0xb26f,CHENRES010DEL03,39.0,4.2,13.066762,80.251865,13.096762,80.281865,28-03-2022,0.916666667,22:05,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,32,CHE
0x1070,HYDRES02DEL02,30.0,4.6337736972250205,17.41233,78.449654,17.46233,78.499654,24-03-2022,,21:05,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,17,HYD
0xc02,CHENRES010DEL03,38.0,5.0,13.066762,80.251865,13.096762,80.281865,21-03-2022,17:10,17:20,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,32,CHE
0x2c0b,BANGRES05DEL03,39.0,4.9,12.970324,77.645748,13.030324,77.705748,17-03-2022,19:15,19:30,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,30,BAN
0x63cf,BANGRES04DEL01,30.0,4.7,12.98041,77.640489,13.02041,77.680489,07-03-2022,16:40,16:50,Sandstorms,Medium,2,Snack,motorcycle,,No,Metropolitian,32,BAN
0x9205,MYSRES02DEL02,28.0,4.6,12.304569,76.643622,12.354569,76.693622,09-03-2022,18:30,18:35,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,27,MYS
0x8376,MYSRES19DEL03,37.0,4.5,12.334022,76.618203,12.364022,76.648203,15-03-2022,0.958333333,23:10,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,16,MYS
0x30d5,COIMBRES07DEL03,37.0,4.7,10.96185,76.971082,10.99185,77.001082,28-03-2022,23:40,23:50,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,COI
0xa0d3,COIMBRES14DEL01,36.0,4.9,11.003681,76.975525,11.073681,77.045525,23-03-2022,22:20,22:25,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,COI
0x8dcd,CHENRES05DEL02,34.0,4.5,13.058616,80.264151,13.108616,80.314151,30-03-2022,20:40,20:50,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,26,CHE
0x632b,COIMBRES15DEL01,28.0,4.3,11.006686,76.951736,11.016686,76.961736,15-03-2022,10:35,10:50,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,COI
0x325f,HYDRES05DEL01,39.0,4.7,17.433809,78.386744,17.473809,78.426744,11-03-2022,16:45,16:55,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,18,HYD
0x953e,COIMBRES16DEL02,38.0,4.9,11.010375,76.95295,11.060375,77.00295,01-04-2022,21:10,21:20,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,28,COI
0x8d35,BANGRES15DEL01,35.0,5.0,12.975377,77.696664,12.985377,77.706664,26-03-2022,11:15,11:25,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,43,BAN
0x5ae0,HYDRES09DEL03,34.0,4.5,17.431668,78.408321,17.521668,78.498321,04-04-2022,17:55,18:10,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,HYD
0x536c,BANGRES14DEL02,38.0,5.0,12.949934,77.699386,12.969934,77.719386,19-03-2022,0.5,12:05,Cloudy,High,0,Snack,motorcycle,0.0,No,Metropolitian,25,BAN
0x577c,CHENRES04DEL03,33.0,4.7,13.02978,80.208812,13.05978,80.238812,09-03-2022,1,24:15:00,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,10,CHE
0x8229,BANGRES19DEL01,26.0,4.9,12.914264,77.6784,12.984264,77.7484,31-03-2022,21:35,21:40,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17,BAN
0x1f3c,BANGRES09DEL02,22.0,5.0,12.934179,77.615797,13.064179,77.745797,06-04-2022,21:10,21:25,Sunny,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,34,BAN
0xbb48,COIMBRES01DEL01,39.0,4.9,11.016298,76.972076,11.086298,77.042076,14-03-2022,21:30,21:45,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,COI
0xdbdd,KOCRES09DEL03,34.0,4.7,10.000706,76.349516,10.060706,76.409516,17-02-2022,21:25,21:35,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,KOC
0x42ec,CHENRES09DEL01,23.0,4.9,13.044694,80.26147,13.084694,80.30147,28-03-2022,0.541666667,13:10,Windy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,13,CHE
0x238b,HYDRES12DEL02,20.0,4.9,17.429585,78.392621,17.449585,78.412621,05-03-2022,11:35,11:40,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,16,HYD
0xb81a,CHENRES02DEL02,25.0,4.9,13.086438,80.220672,13.136439,80.270672,26-03-2022,17:10,17:15,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,29,CHE
0xbd23,BANGRES13DEL02,34.0,4.8,12.935662,77.61413,12.955662,77.63413,05-04-2022,08:20,08:30,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,17,BAN
0x3a89,BANGRES07DEL02,38.0,4.8,12.978453,77.643685,12.998453,77.663685,07-03-2022,10:35,10:45,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,BAN
0x29fb,BANGRES18DEL03,35.0,4.6,12.913041,77.683237,13.003041,77.773237,02-03-2022,18:10,18:20,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,37,BAN
0x6df6,COIMBRES06DEL02,29.0,4.9,11.021278,76.995017,11.101278,77.075017,04-04-2022,20:25,20:35,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,24,COI
0xaad,COIMBRES17DEL03,30.0,4.6337736972250205,11.026117,76.944652,11.116117,77.034652,18-03-2022,,20:20,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,COI
0x7dcf,HYDRES03DEL03,32.0,4.7,17.422819,78.449578,17.512819,78.539578,29-03-2022,0.958333333,23:05,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,HYD
0xab97,MYSRES11DEL03,20.0,4.9,12.323225,76.630028,12.353225,76.660028,09-03-2022,20:10,20:15,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,MYS
0xb1a5,BANGRES14DEL01,23.0,5.0,12.949934,77.699386,13.059934,77.809386,16-03-2022,18:30,18:35,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,30,BAN
0x690e,COIMBRES06DEL02,25.0,4.7,11.021278,76.995017,11.151278,77.125017,29-03-2022,18:20,18:25,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,COI
0x46e7,CHENRES16DEL02,28.0,4.1,13.049645,80.242268,13.129645,80.322268,18-03-2022,19:50,19:55,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,44,CHE
0xa0e6,HYDRES08DEL01,27.0,4.2,17.438263,78.397865,17.508263,78.467865,02-04-2022,0.875,21:15,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,39,HYD
0x2656,MYSRES010DEL02,33.0,4.9,12.321214,76.621094,12.341214,76.641094,15-03-2022,08:15,08:30,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,14,MYS
0x1c54,MYSRES16DEL03,26.0,4.6,12.316967,76.603067,12.346967,76.633067,17-03-2022,20:15,20:20,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21,MYS
0x726e,MYSRES20DEL03,32.0,5.0,12.337978,76.616792,12.397978,76.676792,01-03-2022,21:45,21:55,Stormy,Jam,1,Buffet,motorcycle,,No,Metropolitian,33,MYS
0x7170,BANGRES03DEL02,23.0,4.6,12.979166,77.640709,13.029166,77.690709,03-03-2022,18:55,0.791666667,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,BAN
0x5bca,MYSRES20DEL01,38.0,4.2,12.337978,76.616792,12.377978,76.656792,05-03-2022,13:25,13:40,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,33,MYS
0x1275,MYSRES09DEL02,20.0,4.4,12.323194,76.630583,12.373194,76.680583,15-03-2022,19:30,19:35,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,34,MYS
0x2aa7,CHENRES04DEL01,21.0,4.6,13.02978,80.208812,13.13978,80.318812,20-03-2022,20:55,21:05,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,24,CHE
0x4700,COIMBRES19DEL01,35.0,4.9,11.022298,76.998349,11.092298,77.068349,27-03-2022,19:35,19:40,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,48,COI
0xc452,KOCRES05DEL03,36.0,4.4,9.970717,76.285447,10.060717,76.375447,16-02-2022,19:20,19:30,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,39,KOC
0x791a,BANGRES06DEL02,37.0,4.6,12.979096,77.640625,13.109096,77.770625,23-03-2022,17:40,17:55,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,BAN
0x2e4e,CHENRES18DEL02,31.0,4.8,12.981615,80.231598,13.031615,80.281598,28-03-2022,0.875,21:10,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30,CHE
0x4585,COIMBRES07DEL02,28.0,4.7,10.96185,76.971082,11.09185,77.101082,12-03-2022,19:30,19:45,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,24,COI
0x4b4e,CHENRES08DEL03,31.0,4.9,13.022394,80.242439,13.052394,80.272439,03-04-2022,20:55,0.875,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,CHE
0xa98f,COIMBRES19DEL03,27.0,4.8,11.022298,76.998349,11.112298,77.088349,31-03-2022,0.958333333,23:10,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,COI
0xa989,HYDRES15DEL01,21.0,4.3,17.45971,78.368855,17.56971,78.478855,10-03-2022,17:45,17:50,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,HYD
0x2213,COIMBRES010DEL02,23.0,4.6,11.003008,76.97544,11.133009,77.10544,04-03-2022,17:35,17:50,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,13,COI
0x81e9,HYDRES19DEL03,33.0,4.5,17.458998,78.500366,17.518998,78.560366,07-03-2022,17:50,17:55,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,24,HYD
0x603b,MYSRES02DEL02,25.0,4.6,12.304569,76.643622,12.384569,76.723622,06-03-2022,17:20,17:30,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,15,MYS
0x401,BANGRES20DEL03,30.0,4.6337736972250205,12.972161,77.596014,13.062161,77.686014,10-03-2022,,20:35,,Unknown,3,Snack,scooter,1.0,No,Metropolitian,14,BAN
0x91cf,BANGRES18DEL01,37.0,4.7,12.913041,77.683237,12.983041,77.753237,14-03-2022,18:35,18:45,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,39,BAN
0xb352,MYSRES14DEL03,21.0,4.6,0.0,0.0,0.03,0.03,30-03-2022,21:10,21:15,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,11,MYS
0x34a6,CHENRES09DEL02,35.0,4.8,13.044694,80.26147,13.124694,80.34147,29-03-2022,21:50,0.916666667,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,44,CHE
0xba5,COIMBRES16DEL02,30.0,4.7,11.010375,76.95295,11.060375,77.00295,01-03-2022,18:50,19:05,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,COI
0x1edb,CHENRES18DEL02,28.0,4.8,12.981615,80.231598,13.111615,80.361598,02-03-2022,22:50,23:05,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,CHE
0xb429,CHENRES12DEL02,24.0,4.8,12.972793,80.249982,13.102793,80.379982,06-03-2022,19:50,20:05,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30,CHE
